"pandemicday","estimate","sevalue","class","severity","ymin","ymax"
695,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
705.5,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
719.5,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
733.5,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
744,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
754.5,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
773.5,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
791,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
800.5,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
809,0.0116343568779096,0.0586277406408162,"azithromycin","all",0.901878007465852,1.13490021246346
164,0,5,"convalescentplasma","all",5.54515994321769e-05,18033.7449278285
173,0,5,"convalescentplasma","all",5.54515994321769e-05,18033.7449278285
178,0,5,"convalescentplasma","all",5.54515994321769e-05,18033.7449278285
182.5,0,5,"convalescentplasma","all",5.54515994321769e-05,18033.7449278285
186.5,0,5,"convalescentplasma","all",5.54515994321769e-05,18033.7449278285
187.5,-0.494550825882178,0.540216941475611,"convalescentplasma","all",0.211532626247706,1.7581715542685
191,-0.494550825882178,0.540216941475611,"convalescentplasma","all",0.211532626247706,1.7581715542685
199.5,-0.494550825882178,0.540216941475611,"convalescentplasma","all",0.211532626247706,1.7581715542685
210,-0.494550825882178,0.540216941475611,"convalescentplasma","all",0.211532626247706,1.7581715542685
217.5,-0.494550825882178,0.540216941475611,"convalescentplasma","all",0.211532626247706,1.7581715542685
223.5,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
227.5,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
232,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
239,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
245.5,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
252.5,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
259.5,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
266,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
273.5,-0.358782617745454,0.449465781204908,"convalescentplasma","all",0.289460756031605,1.68568214113482
280.5,-0.506718844878371,0.430735869657325,"convalescentplasma","all",0.258991211728954,1.40147248606031
286.5,-0.506718844878371,0.430735869657325,"convalescentplasma","all",0.258991211728954,1.40147248606031
293.5,-0.116439025364158,0.234913982906066,"convalescentplasma","all",0.561653351394933,1.41056788853581
300.5,-0.116439025364158,0.234913982906066,"convalescentplasma","all",0.561653351394933,1.41056788853581
307.5,-0.116439025364158,0.234913982906066,"convalescentplasma","all",0.561653351394933,1.41056788853581
314.5,-0.116439025364158,0.234913982906066,"convalescentplasma","all",0.561653351394933,1.41056788853581
321.5,-0.116439025364158,0.234913982906066,"convalescentplasma","all",0.561653351394933,1.41056788853581
328.5,-0.116439025364158,0.234913982906066,"convalescentplasma","all",0.561653351394933,1.41056788853581
335.5,-0.116439025364158,0.234913983256057,"convalescentplasma","all",0.561653351009648,1.41056788950344
342.5,-0.0646221336226707,0.230696613761801,"convalescentplasma","all",0.596433518321115,1.47335664449308
349.5,-0.0864880392877073,0.226971516914764,"convalescentplasma","all",0.587809588599021,1.43100376824426
